city,date,geopotential_height,high_vegetation_cover,high_vegetation_type,lake_cover,land_sea_mask,low_vegetation_cover,low_vegetation_type,soil_type,target_latitude,target_longitude,grid_latitude,grid_longitude,total_precipitation,runoff,evaporation,dewpoint_temperature_2m,experiment_version,skin_reservoir_content,skin_temperature,soil_temperature_level1,soil_temperature_level2,soil_temperature_level3,soil_temperature_level4,soil_volume_water_content_level1,soil_volume_water_content_level2,soil_volume_water_content_level3,soil_volume_water_content_level4,surface_pressure,temperature_2m,u_component_wind_10m,v_component_wind_10m,rainfall_mm,rainfall_monthly_anomaly,rainfall_3month_avg,rainfall_6month_avg,monsoon_intensity,climate_change,siltation,landslide_risks
Kampala,1981-01-01,11573.29113153154,0.9109987845582922,19.0,0.0720095219202539,0.927990478079746,0.08476376294265023,1.00003,2.00003,0.3476,32.5825,-1.0,30.0,1.4362076339215422,0.31558034041529076,0.0038617356988288154,286.148769937915,1.0,0.0006119400834994228,294.8141776854101,292.0578233916846,291.9560300707651,292.15533645253777,292.56764406007863,0.031392890040246785,0.10111071848467437,0.011657795516829631,0.39002102815734657,82876.58630430508,293.39505537860884,0.3837173645764544,-0.23473719296747605,1436.207633921542,-2.891207059706013,1431.6910784877027,1391.8519742105193,1.7479262386380041,5.147693315999082,0.4662627765840621,0.08071469544170795
Kampala,1981-02-01,11573.29113153154,0.49975909820277786,19.0,0.0720095219202539,0.927990478079746,0.34856665913588686,1.00003,2.00003,0.3476,32.5825,-1.0,30.0,0.899375942852706,0.15410866619744784,0.004343618289568462,284.8554397669559,1.0,1.0206153014098223e-05,293.5814247976195,290.8472011202492,291.0172852992353,290.6861360065336,291.04513755074504,0.2307507225216435,0.19362371648596102,0.17978117462419374,0.19768314692320543,82932.40839693949,292.03790126350043,-0.33846100015297936,0.30583814442043394,899.375942852706,-12.543926089613414,913.1069746182371,909.2384761424966,1.0491409907605853,5.148742256754245,0.27371899604688,0.1301773041790833
Kampala,1981-03-01,11573.29113153154,0.8638703378623277,19.0,0.0720095219202539,0.927990478079746,0.3581887554246956,1.00003,2.00003,0.3476,32.5825,-1.0,30.0,1.5008455088086137,0.31197842717883595,0.0045132674331133564,287.446920359184,1.0,0.00020045426532141678,294.39995589387195,291.60778679789536,291.7310042532341,291.85909407622887,291.70485899362626,0.17119154088525684,0.33418584651918204,0.4767530942596147,0.05874317205686834,82867.23378534023,293.0294702162414,-0.7317574740660593,0.14806013853228803,1500.8455088086137,14.671427345006757,1533.7023431957634,1471.129419054693,1.8083106685543362,5.2805588621872195,0.4320117343298384,0.17111720711813969
Kampala,1981-04-01,11573.29113153154,0.6236948907717537,19.0,0.0720095219202539,0.927990478079746,0.09838522069692206,1.00003,2.00003,0.3476,32.5825,-1.0,30.0,1.7559067332385236,0.3831012528373248,0.0024493365689338673,289.3348952697779,1.0,0.00045729231258788785,297.2332489799035,293.0653857366303,293.40374326946943,293.944416889542,293.53110242940096,0.1962951977486356,0.23568650663126414,0.31329412667520323,0.15258331470398612,82793.76962862739,294.80036172433114,-0.4597121171169016,0.7749672025087697,1755.9067332385237,47.41982456634869,1752.2259114984806,1733.294648307799,2.1365586495069144,5.253677904480781,0.6897720552765461,0.27630527263606475
Kampala,1981-05-01,11573.29113153154,0.6421336591093032,19.0,0.0720095219202539,0.927990478079746,0.2923618255131976,1.00003,2.00003,0.3476,32.5825,-1.0,30.0,1.3713519190123298,0.24495025571746146,0.0031841897150345615,289.91503619899504,1.0,0.00045761853014722795,296.0412826999933,293.8316530202304,293.40330247458303,293.15845500332864,293.29433452083515,0.34992079717653546,0.4285600108782145,0.49537580627267397,0.15005086946000423,82982.7183249036,294.5156022702535,0.7267670385786584,-0.13232841661897804,1371.3519190123297,14.272262767329174,1388.3854036150387,1399.9719719171258,1.6131179850147566,5.10300953726121,0.9862002757297906,0.25961872154310356
Kampala,1981-06-01,11573.29113153154,0.8146265747824504,19.0,0.0720095219202539,0.927990478079746,0.15511660819448217,1.00003,2.00003,0.3476,32.5825,-1.0,30.0,4.49778188859352,0.7538238878431848,0.0032271747854624284,288.8768228974589,1.0,0.00019548315582258285,296.08279341432274,293.0361778319448,292.5464850134756,293.0887202150957,293.7569849539227,0.3930300106619902,0.14740620467567095,0.5030168891435404,0.03439862200520179,82851.4636452171,294.3302997748325,1.1573292833367543,-0.933632596295874,4497.78188859352,25.81163151377867,4474.99133910421,4483.254866407533,5.248378601651242,5.253281371074575,1.2355024391660487,0.7898998710947694
Kampala,1981-07-01,11573.29113153154,0.8111611725067758,19.0,0.0720095219202539,0.927990478079746,0.13074143774186434,1.00003,2.00003,0.3476,32.5825,-1.0,30.0,5.4538414736997805,0.6719925035216711,0.0032923305343812194,289.16572914221933,1.0,0.00043283076212435423,293.92316964192617,290.580367141706,291.0119129886883,290.91334847951686,291.9774068252858,0.08689357676059695,0.16857493242645563,0.42520287142485086,0.5140934729139176,82977.46340534293,292.3876834341063,-0.02976267803090004,-1.6206336700345363,5453.84147369978,20.321552970974004,5463.285906328634,5428.971623372118,6.12254164668707,5.1799199750866505,1.001413668990787,0.996765549678651
Kampala,1981-08-01,11573.29113153154,0.566920700485776,19.0,0.0720095219202539,0.927990478079746,0.5198983348888652,1.00003,2.00003,0.3476,32.5825,-1.0,30.0,1.0430338919116888,0.27261458483666634,0.003979098406035852,287.6759910749632,1.0,0.00042837896101478867,293.7776742001059,290.22480997242883,290.81974738899316,290.9377392380934,291.1341672241972,0.4581289174048813,0.32571719431717255,0.07037242464726588,0.3565113583465801,83027.76648957885,291.790114333397,0.27354869058501896,-0.10109632621694703,1043.033891911689,5.801248433940907,1021.3126267892291,1000.8099786803922,1.3116693783423192,5.0407645455054935,0.528193227953809,0.18987180507609244
Kampala,1981-09-01,11573.29113153154,0.6939766401164678,19.0,0.0720095219202539,0.927990478079746,0.14767705949212873,1.00003,2.00003,0.3476,32.5825,-1.0,30.0,0.5403446627417531,0.11438061747358637,0.0037865528482881527,287.786489434803,1.0,0.0006098441599219884,293.4653351137573,289.89058295884075,290.2739961186182,290.12901126745106,290.7329845047891,0.6743366858705427,0.14194602741149745,0.36300301822654024,0.3141287816981801,82884.00614700366,291.4771805505168,-0.5012646823189044,-0.009256567996194965,540.344662741753,23.760595954651258,531.691107906817,513.3922226013023,0.6509387273670514,5.068351195155432,0.6753513296968652,0.08655275466425538
Kampala,1981-10-01,11573.29113153154,0.9245438714512382,19.0,0.0720095219202539,0.927990478079746,0.133991005005476,1.00003,2.00003,0.3476,32.5825,-1.0,30.0,0.7328717601255178,0.1938500394105305,0.0026797667929793576,288.5151373412126,1.0,0.0005404697493434889,292.73531237234647,288.6705764563297,289.2762833034975,288.62661011226714,289.12512590301935,0.25975741915425515,0.15769075846845668,0.23739477340650603,0.04383395727507158,83017.94401207213,290.2049384099055,-0.8565672645454387,0.6769361870827064,732.8717601255178,-43.96848716057786,715.1228824355311,671.6947947927148,0.924042032743069,5.175565033696023,0.4743617151715616,-0.04345419587223168
Kampala,1981-11-01,11573.29113153154,0.5590878066818302,19.0,0.0720095219202539,0.927990478079746,0.26622874058586965,1.00003,2.00003,0.3476,32.5825,-1.0,30.0,0.26849926378918926,0.06893197777635433,0.0047175422557959625,287.9429233183569,1.0,0.00029175149244883825,289.9770081136448,286.9461326483456,286.53570844276186,287.32920506092,287.16460022262237,0.5018912856576796,0.18240444938145528,0.2922801209337737,0.32148935268145984,82761.98985417851,288.45594107277384,-0.02777384944830939,0.19203272446965364,268.4992637891893,-6.876292428791101,233.9704463181555,223.0435319232327,0.33271369930974765,4.893899770477894,0.3358664558754784,0.04823166183508483
Kampala,1981-12-01,11573.29113153154,0.7442217306633206,19.0,0.0720095219202539,0.927990478079746,0.18419668745300458,1.00003,2.00003,0.3476,32.5825,-1.0,30.0,1.2678351776893997,0.31631750770223466,0.004576556963055766,286.2348244242464,1.0,0.0006663644919926072,293.8929237044979,290.1295051900753,290.87247817691275,290.7845338625673,290.7847629732733,0.26311745244807283,0.41885427714394874,0.3676105485399797,0.1329228085591569,83207.88808084553,292.1114390861526,-0.06395879574038327,-0.4777702203002129,1267.8351776893996,9.756331724578555,1266.5615452019622,1274.954909232192,1.5795761284285785,4.499448095667557,0.6804079995305411,0.17811365217527855
Kampala,1982-01-01,11573.29113153154,0.683185269419193,19.0,0.0720095219202539,0.927990478079746,0.21331765191626603,1.00003,2.00003,0.3476,32.5825,-1.0,30.0,1.2272335194368544,0.16466714700384213,0.004528316609630377,286.8112552277387,1.0,7.810362836384022e-05,295.02839922872,291.7741674855439,291.84292056943616,292.4274617914608,291.72124813318686,0.2205835265394861,0.10010844150733396,0.27845384882018404,0.13363846712534477,83104.33204896824,293.4435345865248,0.4665060701941749,-0.3808674578639097,1227.2335194368545,-7.976425526658576,1235.3857667313112,1258.2811472492724,1.3873723498310662,4.937624606775506,0.31601536693689536,0.1320891585606566
Kampala,1982-02-01,11573.29113153154,0.4130978336410766,19.0,0.0720095219202539,0.927990478079746,0.14046660773070388,1.00003,2.00003,0.3476,32.5825,-1.0,30.0,2.177163838577785,0.5732905379018597,0.001961875464822146,285.9878705336239,1.0,0.0003838837660801729,294.09695379127936,290.67626203127963,290.7124536605078,291.22700549350543,290.514843226448,0.2333280416097433,0.04927096831835294,0.18591584017139418,0.2715695031402613,82712.92080789742,292.0781838191504,0.00920918959477585,0.8382186561376413,2177.163838577785,46.91989531395165,2165.5570005912314,2139.824197478443,2.7484925010148227,5.214711489504024,0.7996551165341677,0.40401396177820303
Kampala,1982-03-01,11573.29113153154,0.7767200530118427,19.0,0.0720095219202539,0.927990478079746,0.3902904125361203,1.00003,2.00003,0.3476,32.5825,-1.0,30.0,0.36892120388009836,0.10678670240104002,0.005496044311489184,288.91995293947974,1.0,0.00015542106792114355,296.7745336885512,295.1526323627098,295.2792051450612,295.402067582824,295.29776003890663,0.502690059778587,0.5505962989598872,0.1869248890088994,0.24828138477374673,82787.45109527017,296.4349023755402,0.06461059098761375,0.054697397302446445,368.92120388009835,-5.773363255216949,379.3642993522996,424.3898867284587,0.47021186196964915,4.480622671411686,0.4734803738795389,0.026829803937606922
Kampala,1982-04-01,11573.29113153154,0.5141048466300544,19.0,0.0720095219202539,0.927990478079746,0.2757920955115237,1.00003,2.00003,0.3476,32.5825,-1.0,30.0,6.068970832181415,1.4122948745844863,0.0037311113094451696,287.5722619444564,1.0,0.000323191144014051,296.1639489604079,292.86253835661665,292.9598048048091,293.0310143263222,293.2390552460142,0.3116610941567272,0.1347012643177103,0.7239031844967967,0.11910027770778647,83157.33598032499,294.30311292838627,0.0069646459564731015,-0.012062543555001639,6068.970832181415,11.106582787150995,6063.556339694129,6103.750726282343,7.477534595456456,4.974156789689281,1.8057323265745906,1.2207334400321441
Kampala,1982-05-01,11573.29113153154,0.7185829742905239,19.0,0.0720095219202539,0.927990478079746,0.22078097776764183,1.00003,2.00003,0.3476,32.5825,-1.0,30.0,1.1238110143015863,0.31384351450357106,0.004615935606944264,289.9891995333632,1.0,0.000571874534053169,297.38476425070303,294.4235351907993,294.0975293158855,294.0862940341392,294.2418436709911,0.24576531835965876,0.01957939136663031,0.1284198140700268,0.5288492474603982,82774.88864236147,295.6088324230483,-0.09245106822149451,-0.26136151025951976,1123.8110143015863,-15.62046444239197,1124.2023800547488,1139.34078491566,1.433038593198213,4.651825153733671,0.41653926064417945,0.12451403198024937
Kampala,1982-06-01,11573.29113153154,0.7465099881788028,19.0,0.0720095219202539,0.927990478079746,0.17275000323213902,1.00003,2.00003,0.3476,32.5825,-1.0,30.0,1.513952044843071,0.33402387837991715,0.0033884821970080518,287.1220591622966,1.0,0.000506044333900708,294.4209342619379,290.8252096141797,292.0997439002805,291.65802465109357,291.7654801179377,0.11016071995252517,0.17245945458117015,0.5236077465948994,0.14411306049989406,82807.67667538891,292.6100292808293,-0.48793662648866637,0.5268208983039198,1513.952044843071,11.479501980710918,1512.8995591711914,1464.1232168375914,1.8445874410259802,5.143732391941986,0.6550013392419297,0.19763003521853445
Kampala,1982-07-01,11573.29113153154,0.8902578645208953,19.0,0.0720095219202539,0.927990478079746,0.11886389807223895,1.00003,2.00003,0.3476,32.5825,-1.0,30.0,3.1991403195584,0.6833013292282015,0.004207687687163111,286.8784151893876,1.0,0.0002089335108577561,294.61081792030694,291.96146065722075,292.4340189571648,292.1977203969068,292.5813700484543,0.2921829054879629,0.4111230711418402,0.030016829514883672,0.243917511143926,83005.31528533329,293.452533815372,0.3407503486863122,0.014159188065230586,3199.1403195584003,-33.61126277585693,3185.3605403611373,3169.0160965558384,3.878233961099438,4.935962636580828,0.899432947664304,0.49490574421648803
Kampala,1982-08-01,11573.29113153154,0.869821539997903,19.0,0.0720095219202539,0.927990478079746,0.29943093239508206,1.00003,2.00003,0.3476,32.5825,-1.0,30.0,0.8589633374148492,0.08896694466775458,0.003965315112613219,287.85132209880476,1.0,0.0001731427114251972,293.57572775177846,289.7871360382177,290.2044209987634,289.8651585446447,290.51669807496864,0.245437714733953,0.21199825121014026,0.1116094689979561,0.5459467551137774,83055.0500492814,291.3019751511134,0.4921611992382919,-0.10699442211275448,858.9633374148492,-19.957431113461343,838.2735489946313,837.0354362165916,0.9439649669699905,5.236721930781094,0.35002026943230635,0.05022022924057731
Kampala,1982-09-01,11573.29113153154,0.7007508493687397,19.0,0.0720095219202539,0.927990478079746,0.19290145091055239,1.00003,2.00003,0.3476,32.5825,-1.0,30.0,0.9745588106554406,0.14037217694924703,0.005794557863517787,285.72358305144576,1.0,0.00015105274816050318,293.1804985393319,289.8210318928366,290.0334606919572,290.6935407878334,290.7848599716006,0.5077365378573371,0.2721120001197246,0.2778252975093544,0.5365884466520311,82922.3787951639,291.4802925247127,0.594196636724042,1.2634662129368108,974.5588106554405,-2.3823883096738023,978.7441335419957,992.7957059469367,1.1091364297411699,5.069876736742151,0.6966830754602062,0.18396929258777214
Kampala,1982-10-01,11573.29113153154,0.4447083966321427,19.0,0.0720095219202539,0.927990478079746,0.2264955112090328,1.00003,2.00003,0.3476,32.5825,-1.0,30.0,0.5895920990289029,0.16947571211477477,0.003553566385449472,286.0590841817786,1.0,0.00043275032655629495,290.2733682476754,288.39464482181523,287.7791747617027,288.2684542789563,288.74929439565716,0.5048526270125793,0.23308936394645524,0.0945684310647346,0.0683369109310005,83007.36317498598,289.5361308331378,0.066484837073438,-0.3500604074695866,589.5920990289029,27.93239578970319,594.7329792245685,603.2946956035164,0.7555142447582281,4.974119479453929,0.3864724275142103,0.09711181743548399
Kampala,1982-11-01,11573.29113153154,0.657017431347532,19.0,0.0720095219202539,0.927990478079746,0.29030752204612376,1.00003,2.00003,0.3476,32.5825,-1.0,30.0,0.503150220148164,0.11333160055283654,0.004447708560017315,285.7947817545522,1.0,8.98879677831107e-05,291.8810156221329,289.43259929672854,289.080269781662,288.8630846362199,289.53074849132855,0.2140549580651791,0.4348712480848089,0.113405985849554,0.11775890491463593,82970.90037575885,290.3923171668553,0.7200586077247364,-0.33819615102963485,503.150220148164,44.942163171238064,512.7628630671692,486.01485045468013,0.6120341121409832,4.819675998021016,0.30524434549278556,0.013536201739645468
Kampala,1982-12-01,11573.29113153154,0.7802605142603358,19.0,0.0720095219202539,0.927990478079746,0.20803315965701527,1.00003,2.00003,0.3476,32.5825,-1.0,30.0,0.774257756140855,0.09361826789844709,0.005399355436586002,287.15489971680023,1.0,0.0005245865266254153,291.5106267982685,288.7601830251927,288.882176599689,289.2064908737802,288.93105449571624,0.4399464109094162,0.497787642697174,0.20598588339659363,0.40813906184891696,82905.96303699202,289.9916250591844,0.34911165680679496,0.1967426927108748,774.257756140855,39.34966908225082,755.8712711958199,730.3265097345604,0.8624766686027161,4.99785331418386,0.43326437138153484,0.11475577180658286
Kampala,1983-01-01,11573.29113153154,0.8844663210143422,19.0,0.0720095219202539,0.927990478079746,0.08575359616064851,1.00003,2.00003,0.3476,32.5825,-1.0,30.0,1.1841299950124464,0.2901728694632675,0.005047098302612155,288.11802125014697,1.0,0.0002679318130260363,292.6566492548211,289.3199295929757,290.4358093449888,290.60687464631525,290.2051784296182,0.292355418840138,0.23309597753672803,0.5712042791608061,0.24154824961780258,82896.14915304993,291.292847240071,0.4418299687433362,0.3261614392067098,1184.1299950124464,-8.040876280434565,1215.281214765859,1195.588058579393,1.4692557661731018,4.970269573118428,0.5897980803202933,0.13876159334262098
Kampala,1983-02-01,11573.29113153154,0.7554339899599442,19.0,0.0720095219202539,0.927990478079746,0.3934712790501914,1.00003,2.00003,0.3476,32.5825,-1.0,30.0,2.2857749391926254,0.6255120406028418,0.003740957854179297,287.2054752263725,1.0,0.00039441588289699137,295.15704110880733,291.1751253393529,291.1311183421556,291.37892387328304,290.9558731108286,0.36614580595245383,0.5816434885743039,0.5621775612709531,0.08844444030069641,82892.8398740586,292.4553333161882,0.3638147718184899,0.025972942903649716,2285.7749391926254,-28.6586348254672,2290.3144711712107,2263.1466636920445,2.9075460219412883,5.173681592188473,1.1884580178575535,0.43032620286284273
Kampala,1983-03-01,11573.29113153154,0.0895714128815408,19.0,0.0720095219202539,0.927990478079746,0.18480186641013244,1.00003,2.00003,0.3476,32.5825,-1.0,30.0,2.219319326421413,0.5692045777385609,0.00432876241030348,290.920566903588,1.0,0.0005259105253471786,294.36551587247567,291.3387296931101,292.0862320586062,292.31736386034447,292.2177429866432,0.45685073225205663,0.21470854582167653,0.13411986552866315,0.20554285194834154,82945.3534301514,293.2070120376512,0.48204358414417864,0.5947352444623203,2219.3193264214133,14.868858541632148,2232.120559803118,2242.087184115016,2.7841951417496706,5.316854563702104,0.8784009886314813,0.5433951908636626
